<<<<<<< HEAD:Teams.csv
yearID,lgID,teamID,franchID,divID,Rank,Ghome,DivWin,WCWin,LgWin,WSWin,name,park,attendance,BPF,PPF,teamIDBR,teamIDlahman45,teamIDretro
1993,ML4,MIL,7,N,,N,Milwaukee Brewers,County Stadium,99,99
1993,MON,WSN,2,N,,N,Montreal Expos,Stade Olympique,105,104
1993,NYA,NYY,2,N,,N,New York Yankees,Yankee Stadium II,97,96
1993,NYN,NYM,7,N,,N,New York Mets,Shea Stadium,99,100
1993,OAK,OAK,7,N,,N,Oakland Athletics,Oakland Coliseum,94,94
1993,PHI,PHI,1,Y,,N,Philadelphia Phillies,Veterans Stadium,99,98
1993,PIT,PIT,5,N,,N,Pittsburgh Pirates,Three Rivers Stadium,99,100
1993,SDN,SDP,7,N,,N,San Diego Padres,Jack Murphy Stadium,102,102
1993,SEA,SEA,4,N,,N,Seattle Mariners,Kingdome,101,102
1993,SFN,SFG,2,N,,N,San Francisco Giants,Candlestick Park,97,96
1993,SLN,STL,3,N,,N,St. Louis Cardinals,Busch Stadium II,98,98
1993,TEX,TEX,2,N,,N,Texas Rangers,Arlington Stadium,96,96
1993,TOR,TOR,1,Y,,Y,Toronto Blue Jays,Skydome,101,100
1994,ATL,ATL,2,,,,Atlanta Braves,Atlanta-Fulton County Stadium,102,100
1994,BAL,BAL,2,,,,Baltimore Orioles,Oriole Park at Camden Yards,105,104
1994,BOS,BOS,4,,,,Boston Red Sox,Fenway Park II,105,105
1994,CAL,ANA,4,,,,California Angels,Anaheim Stadium,101,101
1994,CHA,CHW,1,,,,Chicago White Sox,Comiskey Park II,99,98
1994,CHN,CHC,5,,,,Chicago Cubs,Wrigley Field,99,99
1994,CIN,CIN,1,,,,Cincinnati Reds,Riverfront Stadium,99,99
1994,CLE,CLE,2,,,,Cleveland Indians,Jacobs Field,99,97
1994,COL,COL,3,,,,Colorado Rockies,Mile High Stadium,117,118
1994,DET,DET,5,,,,Detroit Tigers,Tiger Stadium,101,101
1994,FLO,FLA,5,,,,Florida Marlins,Joe Robbie Stadium,102,103
1994,HOU,HOU,2,,,,Houston Astros,Astrodome,95,94
1994,KCA,KCR,3,,,,Kansas City Royals,Kauffman Stadium,104,104
1994,LAN,LAD,1,,,,Los Angeles Dodgers,Dodger Stadium,94,94
1994,MIN,MIN,4,,,,Minnesota Twins,Hubert H Humphrey Metrodome,100,102
1994,ML4,MIL,5,,,,Milwaukee Brewers,County Stadium,104,105
1994,MON,WSN,1,,,,Montreal Expos,Stade Olympique,101,101
1994,NYA,NYY,1,,,,New York Yankees,Yankee Stadium II,97,96
1994,NYN,NYM,3,,,,New York Mets,Shea Stadium,99,99
1994,OAK,OAK,2,,,,Oakland Athletics,Oakland Coliseum,91,92
1994,PHI,PHI,4,,,,Philadelphia Phillies,Veterans Stadium,102,102
1994,PIT,PIT,3,,,,Pittsburgh Pirates,Three Rivers Stadium,101,102
1994,SDN,SDP,4,,,,San Diego Padres,Jack Murphy Stadium,97,98
1994,SEA,SEA,3,,,,Seattle Mariners,Kingdome,102,102
1994,SFN,SFG,2,,,,San Francisco Giants,Candlestick Park,94,94
1994,SLN,STL,3,,,,St. Louis Cardinals,Busch Stadium II,98,99
1994,TEX,TEX,1,,,,Texas Rangers,The Ballpark at Arlington,100,101
1994,TOR,TOR,3,,,,Toronto Blue Jays,Skydome,100,100
1995,ATL,ATL,1,Y,N,Y,Atlanta Braves,Atlanta-Fulton County Stadium,103,102
1995,BAL,BAL,3,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,102,101
1995,BOS,BOS,1,Y,N,N,Boston Red Sox,Fenway Park II,103,103
1995,CAL,ANA,2,N,N,N,California Angels,Anaheim Stadium,99,99
1995,CHA,CHW,3,N,N,N,Chicago White Sox,Comiskey Park II,96,95
1995,CHN,CHC,3,N,N,N,Chicago Cubs,Wrigley Field,98,98
1995,CIN,CIN,1,Y,N,N,Cincinnati Reds,Riverfront Stadium,100,99
1995,CLE,CLE,1,Y,N,N,Cleveland Indians,Jacobs Field,101,99
1995,COL,COL,2,N,Y,N,Colorado Rockies,Coors Field,129,129
1995,DET,DET,4,N,N,N,Detroit Tigers,Tiger Stadium,100,101
1995,FLO,FLA,4,N,N,N,Florida Marlins,Joe Robbie Stadium,101,101
1995,HOU,HOU,2,N,N,N,Houston Astros,Astrodome,93,93
1995,KCA,KCR,2,N,N,N,Kansas City Royals,Kauffman Stadium,101,101
1995,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,91,91
1995,MIN,MIN,5,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,101,102
1995,ML4,MIL,4,N,N,N,Milwaukee Brewers,County Stadium,105,105
1995,MON,WSN,5,N,N,N,Montreal Expos,Stade Olympique,104,103
1995,NYA,NYY,2,N,Y,N,New York Yankees,Yankee Stadium II,99,98
1995,NYN,NYM,2,N,N,N,New York Mets,Shea Stadium,96,97
1995,OAK,OAK,4,N,N,N,Oakland Athletics,Oakland Coliseum,91,91
1995,PHI,PHI,2,N,N,N,Philadelphia Phillies,Veterans Stadium,100,101
1995,PIT,PIT,5,N,N,N,Pittsburgh Pirates,Three Rivers Stadium,102,103
1995,SDN,SDP,3,N,N,N,San Diego Padres,Jack Murphy Stadium,97,97
1995,SEA,SEA,1,Y,N,N,Seattle Mariners,Kingdome,101,101
1995,SFN,SFG,4,N,N,N,San Francisco Giants,Candlestick Park,96,97
1995,SLN,STL,4,N,N,N,St. Louis Cardinals,Busch Stadium II,99,100
1995,TEX,TEX,3,N,N,N,Texas Rangers,The Ballpark at Arlington,103,103
1995,TOR,TOR,5,N,N,N,Toronto Blue Jays,Skydome,99,100
1996,ATL,ATL,1,Y,N,N,Atlanta Braves,Atlanta-Fulton County Stadium,106,104
1996,BAL,BAL,2,N,Y,N,Baltimore Orioles,Oriole Park at Camden Yards,100,99
1996,BOS,BOS,3,N,N,N,Boston Red Sox,Fenway Park II,101,101
1996,CAL,ANA,4,N,N,N,California Angels,Anaheim Stadium,98,98
1996,CHA,CHW,2,N,N,N,Chicago White Sox,Comiskey Park II,95,95
1996,CHN,CHC,4,N,N,N,Chicago Cubs,Wrigley Field,103,103
1996,CIN,CIN,3,N,N,N,Cincinnati Reds,Riverfront Stadium,101,101
1996,CLE,CLE,1,Y,N,N,Cleveland Indians,Jacobs Field,99,98
1996,COL,COL,3,N,N,N,Colorado Rockies,Coors Field,123,124
1996,DET,DET,5,N,N,N,Detroit Tigers,Tiger Stadium,100,102
1996,FLO,FLA,3,N,N,N,Florida Marlins,Joe Robbie Stadium,97,97
1996,HOU,HOU,2,N,N,N,Houston Astros,Astrodome,92,92
1996,KCA,KCR,5,N,N,N,Kansas City Royals,Kauffman Stadium,99,100
1996,LAN,LAD,2,N,Y,N,Los Angeles Dodgers,Dodger Stadium,93,92
1996,MIN,MIN,4,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,101,102
1996,ML4,MIL,3,N,N,N,Milwaukee Brewers,County Stadium,104,104
1996,MON,WSN,2,N,N,N,Montreal Expos,Stade Olympique,102,102
1996,NYA,NYY,1,Y,N,Y,New York Yankees,Yankee Stadium II,101,100
1996,NYN,NYM,4,N,N,N,New York Mets,Shea Stadium,95,95
1996,OAK,OAK,3,N,N,N,Oakland Athletics,Oakland Coliseum,101,102
1996,PHI,PHI,5,N,N,N,Philadelphia Phillies,Veterans Stadium,100,101
1996,PIT,PIT,5,N,N,N,Pittsburgh Pirates,Three Rivers Stadium,104,104
1996,SDN,SDP,1,Y,N,N,San Diego Padres,Jack Murphy Stadium,95,95
1996,SEA,SEA,2,N,N,N,Seattle Mariners,Kingdome,100,99
1996,SFN,SFG,4,N,N,N,San Francisco Giants,Candlestick Park,95,96
1996,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium II,100,100
1996,TEX,TEX,1,Y,N,N,Texas Rangers,The Ballpark at Arlington,105,105
1996,TOR,TOR,4,N,N,N,Toronto Blue Jays,Skydome,99,100
1997,ANA,ANA,2,N,N,N,Anaheim Angels,Edison International Field,102,102
1997,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,102,99
1997,BAL,BAL,1,Y,N,N,Baltimore Orioles,Oriole Park at Camden Yards,97,96
1997,BOS,BOS,4,N,N,N,Boston Red Sox,Fenway Park II,102,102
1997,CHA,CHW,2,N,N,N,Chicago White Sox,Comiskey Park II,96,96
1997,CHN,CHC,5,N,N,N,Chicago Cubs,Wrigley Field,102,102
1997,CIN,CIN,3,N,N,N,Cincinnati Reds,Cinergy Field,102,102
1997,CLE,CLE,1,Y,N,N,Cleveland Indians,Jacobs Field,103,102
1997,COL,COL,3,N,N,N,Colorado Rockies,Coors Field,122,123
1997,DET,DET,3,N,N,N,Detroit Tigers,Tiger Stadium,99,100
1997,FLO,FLA,2,N,Y,Y,Florida Marlins,Joe Robbie Stadium,95,96
1997,HOU,HOU,1,Y,N,N,Houston Astros,Astrodome,96,95
1997,KCA,KCR,5,N,N,N,Kansas City Royals,Kauffman Stadium,101,102
1997,LAN,LAD,2,N,N,N,Los Angeles Dodgers,Dodger Stadium,93,92
1997,MIN,MIN,4,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,101,101
1997,ML4,MIL,3,N,N,N,Milwaukee Brewers,County Stadium,101,102
1997,MON,WSN,4,N,N,N,Montreal Expos,Stade Olympique,99,99
1997,NYA,NYY,2,N,Y,N,New York Yankees,Yankee Stadium II,100,98
1997,NYN,NYM,3,N,N,N,New York Mets,Shea Stadium,97,97
1997,OAK,OAK,4,N,N,N,Oakland Athletics,Oakland Coliseum,96,97
1997,PHI,PHI,5,N,N,N,Philadelphia Phillies,Veterans Stadium,100,101
1997,PIT,PIT,2,N,N,N,Pittsburgh Pirates,Three Rivers Stadium,103,103
1997,SDN,SDP,4,N,N,N,San Diego Padres,Qualcomm Stadium,93,93
1997,SEA,SEA,1,Y,N,N,Seattle Mariners,Kingdome,98,98
1997,SFN,SFG,1,Y,N,N,San Francisco Giants,3Com Park,98,98
1997,SLN,STL,4,N,N,N,St. Louis Cardinals,Busch Stadium II,99,99
1997,TEX,TEX,3,N,N,N,Texas Rangers,The Ballpark at Arlington,105,105
1997,TOR,TOR,5,N,N,N,Toronto Blue Jays,Skydome,99,99
1998,ANA,ANA,2,N,N,N,Anaheim Angels,Edison International Field,102,102
1998,ARI,ARI,5,N,N,N,Arizona Diamondbacks,Bank One Ballpark,100,99
1998,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,100,98
1998,BAL,BAL,4,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,98,97
1998,BOS,BOS,2,N,Y,N,Boston Red Sox,Fenway Park II,102,101
1998,CHA,CHW,2,N,N,N,Chicago White Sox,Comiskey Park II,98,98
1998,CHN,CHC,2,N,Y,N,Chicago Cubs,Wrigley Field,103,103
1998,CIN,CIN,4,N,N,N,Cincinnati Reds,Cinergy Field,102,102
1998,CLE,CLE,1,Y,N,N,Cleveland Indians,Jacobs Field,103,102
1998,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,121,122
1998,DET,DET,5,N,N,N,Detroit Tigers,Tiger Stadium,100,101
1998,FLO,FLA,5,N,N,N,Florida Marlins,Joe Robbie Stadium,94,95
1998,HOU,HOU,1,Y,N,N,Houston Astros,Astrodome,98,97
1998,KCA,KCR,3,N,N,N,Kansas City Royals,Kauffman Stadium,101,102
1998,LAN,LAD,3,N,N,N,Los Angeles Dodgers,Dodger Stadium,95,95
1998,MIL,MIL,5,N,N,N,Milwaukee Brewers,County Stadium,100,101
1998,MIN,MIN,4,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,101,102
1998,MON,WSN,4,N,N,N,Montreal Expos,Stade Olympique,98,99
1998,NYA,NYY,1,Y,N,Y,New York Yankees,Yankee Stadium II,97,95
1998,NYN,NYM,2,N,N,N,New York Mets,Shea Stadium,99,99
1998,OAK,OAK,4,N,N,N,Oakland Athletics,Oakland Coliseum,96,97
1998,PHI,PHI,3,N,N,N,Philadelphia Phillies,Veterans Stadium,102,103
1998,PIT,PIT,6,N,N,N,Pittsburgh Pirates,Three Rivers Stadium,102,103
1998,SDN,SDP,1,Y,N,N,San Diego Padres,Qualcomm Stadium,92,92
1998,SEA,SEA,3,N,N,N,Seattle Mariners,Kingdome,99,99
1998,SFN,SFG,2,N,N,N,San Francisco Giants,3Com Park,95,95
1998,SLN,STL,3,N,N,N,St. Louis Cardinals,Busch Stadium II,100,100
1998,TBA,TBD,5,N,N,N,Tampa Bay Devil Rays,Tropicana Field,101,102
1998,TEX,TEX,1,Y,N,N,Texas Rangers,The Ballpark at Arlington,104,103
1998,TOR,TOR,3,N,N,N,Toronto Blue Jays,Skydome,100,99
1999,ANA,ANA,4,N,N,N,Anaheim Angels,Edison International Field,99,100
1999,ARI,ARI,1,Y,N,N,Arizona Diamondbacks,Bank One Ballpark,101,101
1999,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,100,98
1999,BAL,BAL,4,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,96,96
1999,BOS,BOS,2,N,Y,N,Boston Red Sox,Fenway Park II,104,103
1999,CHA,CHW,2,N,N,N,Chicago White Sox,Comiskey Park II,101,101
1999,CHN,CHC,6,N,N,N,Chicago Cubs,Wrigley Field,97,98
1999,CIN,CIN,2,N,N,N,Cincinnati Reds,Cinergy Field,103,103
1999,CLE,CLE,1,Y,N,N,Cleveland Indians,Jacobs Field,104,103
1999,COL,COL,5,N,N,N,Colorado Rockies,Coors Field,127,127
1999,DET,DET,3,N,N,N,Detroit Tigers,Tiger Stadium,99,101
1999,FLO,FLA,5,N,N,N,Florida Marlins,Pro Player Stadium,93,95
1999,HOU,HOU,1,Y,N,N,Houston Astros,Astrodome,100,98
1999,KCA,KCR,4,N,N,N,Kansas City Royals,Kauffman Stadium,102,103
1999,LAN,LAD,3,N,N,N,Los Angeles Dodgers,Dodger Stadium,95,94
1999,MIL,MIL,5,N,N,N,Milwaukee Brewers,County Stadium,99,99
1999,MIN,MIN,5,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,103,104
1999,MON,WSN,4,N,N,N,Montreal Expos,Stade Olympique,97,98
1999,NYA,NYY,1,Y,N,Y,New York Yankees,Yankee Stadium II,98,97
1999,NYN,NYM,2,N,Y,N,New York Mets,Shea Stadium,98,97
1999,OAK,OAK,2,N,N,N,Oakland Athletics,Oakland Coliseum,94,94
1999,PHI,PHI,3,N,N,N,Philadelphia Phillies,Veterans Stadium,105,105
1999,PIT,PIT,3,N,N,N,Pittsburgh Pirates,Three Rivers Stadium,101,101
1999,SDN,SDP,4,N,N,N,San Diego Padres,Qualcomm Stadium,92,92
1999,SEA,SEA,3,N,N,N,Seattle Mariners,Kingdome / Safeco Field,102,103
1999,SFN,SFG,2,N,N,N,San Francisco Giants,3Com Park,95,94
1999,SLN,STL,4,N,N,N,St. Louis Cardinals,Busch Stadium II,101,101
1999,TBA,TBD,5,N,N,N,Tampa Bay Devil Rays,Tropicana Field,100,102
1999,TEX,TEX,1,Y,N,N,Texas Rangers,The Ballpark at Arlington,105,105
1999,TOR,TOR,3,N,N,N,Toronto Blue Jays,Skydome,101,101
2000,ANA,ANA,3,N,N,N,Anaheim Angels,Edison International Field,102,103
2000,ARI,ARI,3,N,N,N,Arizona Diamondbacks,Bank One Ballpark,105,103
2000,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,101,99
2000,BAL,BAL,4,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,95,96
2000,BOS,BOS,2,N,N,N,Boston Red Sox,Fenway Park II,104,103
2000,CHA,CHW,1,Y,N,N,Chicago White Sox,Comiskey Park II,102,102
2000,CHN,CHC,6,N,N,N,Chicago Cubs,Wrigley Field,97,98
2000,CIN,CIN,2,N,N,N,Cincinnati Reds,Cinergy Field,102,102
2000,CLE,CLE,2,N,N,N,Cleveland Indians,Jacobs Field,101,100
2000,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,125,125
2000,DET,DET,3,N,N,N,Detroit Tigers,Comerica Park,95,95
2000,FLO,FLA,3,N,N,N,Florida Marlins,Pro Player Stadium,94,95
2000,HOU,HOU,4,N,N,N,Houston Astros,Enron Field,107,107
2000,KCA,KCR,4,N,N,N,Kansas City Royals,Kauffman Stadium,103,103
2000,LAN,LAD,2,N,N,N,Los Angeles Dodgers,Dodger Stadium,94,94
2000,MIL,MIL,3,N,N,N,Milwaukee Brewers,County Stadium,97,98
2000,MIN,MIN,5,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,104,105
2000,MON,WSN,4,N,N,N,Montreal Expos,Stade Olympique,103,104
2000,NYA,NYY,1,Y,N,Y,New York Yankees,Yankee Stadium II,99,98
2000,NYN,NYM,2,N,Y,N,New York Mets,Shea Stadium,96,96
2000,OAK,OAK,1,Y,N,N,Oakland Athletics,Oakland Coliseum,96,95
2000,PHI,PHI,5,N,N,N,Philadelphia Phillies,Veterans Stadium,100,101
2000,PIT,PIT,5,N,N,N,Pittsburgh Pirates,Three Rivers Stadium,99,100
2000,SDN,SDP,5,N,N,N,San Diego Padres,Qualcomm Stadium,92,92
2000,SEA,SEA,2,N,Y,N,Seattle Mariners,Safeco Field,95,93
2000,SFN,SFG,1,Y,N,N,San Francisco Giants,PacBell Park,93,92
2000,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium II,102,101
2000,TBA,TBD,5,N,N,N,Tampa Bay Devil Rays,Tropicana Field,99,100
2000,TEX,TEX,4,N,N,N,Texas Rangers,The Ballpark at Arlington,102,102
2000,TOR,TOR,3,N,N,N,Toronto Blue Jays,Skydome,103,103
2001,ANA,ANA,3,N,N,N,Anaheim Angels,Edison International Field,101,101
2001,ARI,ARI,1,Y,N,Y,Arizona Diamondbacks,Bank One Ballpark,108,107
2001,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,103,102
2001,BAL,BAL,4,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,95,96
2001,BOS,BOS,2,N,N,N,Boston Red Sox,Fenway Park II,102,101
2001,CHA,CHW,3,N,N,N,Chicago White Sox,Comiskey Park II,104,103
2001,CHN,CHC,3,N,N,N,Chicago Cubs,Wrigley Field,95,95
2001,CIN,CIN,5,N,N,N,Cincinnati Reds,Cinergy Field,105,105
2001,CLE,CLE,1,Y,N,N,Cleveland Indians,Jacobs Field,100,100
2001,COL,COL,5,N,N,N,Colorado Rockies,Coors Field,122,122
2001,DET,DET,4,N,N,N,Detroit Tigers,Comerica Park,93,95
2001,FLO,FLA,4,N,N,N,Florida Marlins,Pro Player Stadium,97,97
2001,HOU,HOU,1,Y,N,N,Houston Astros,Enron Field,107,106
2001,KCA,KCR,5,N,N,N,Kansas City Royals,Kauffman Stadium,107,108
2001,LAN,LAD,3,N,N,N,Los Angeles Dodgers,Dodger Stadium,92,91
2001,MIL,MIL,4,N,N,N,Milwaukee Brewers,Miller Park,98,99
2001,MIN,MIN,2,N,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,102,102
2001,MON,WSN,5,N,N,N,Montreal Expos,Stade Olympique,101,102
2001,NYA,NYY,1,Y,N,N,New York Yankees,Yankee Stadium II,102,100
2001,NYN,NYM,3,N,N,N,New York Mets,Shea Stadium,96,96
2001,OAK,OAK,2,N,Y,N,Oakland Athletics,Oakland Coliseum,99,97
2001,PHI,PHI,2,N,N,N,Philadelphia Phillies,Veterans Stadium,98,98
2001,PIT,PIT,6,N,N,N,Pittsburgh Pirates,PNC Park,103,105
2001,SDN,SDP,4,N,N,N,San Diego Padres,Qualcomm Stadium,91,92
2001,SEA,SEA,1,Y,N,N,Seattle Mariners,Safeco Field,94,93
2001,SFN,SFG,2,N,N,N,San Francisco Giants,PacBell Park,93,92
2001,SLN,STL,2,N,Y,N,St. Louis Cardinals,Busch Stadium II,100,99
2001,TBA,TBD,5,N,N,N,Tampa Bay Devil Rays,Tropicana Field,98,100
2001,TEX,TEX,4,N,N,N,Texas Rangers,The Ballpark at Arlington,104,105
2001,TOR,TOR,3,N,N,N,Toronto Blue Jays,Skydome,102,103
2002,ANA,ANA,2,N,Y,Y,Anaheim Angels,Edison International Field,100,99
2002,ARI,ARI,1,Y,N,N,Arizona Diamondbacks,Bank One Ballpark,111,111
2002,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,102,101
2002,BAL,BAL,4,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,95,96
2002,BOS,BOS,2,N,N,N,Boston Red Sox,Fenway Park II,103,102
2002,CHA,CHW,2,N,N,N,Chicago White Sox,Comiskey Park II,102,101
2002,CHN,CHC,5,N,N,N,Chicago Cubs,Wrigley Field,98,98
2002,CIN,CIN,3,N,N,N,Cincinnati Reds,Cinergy Field,104,105
2002,CLE,CLE,3,N,N,N,Cleveland Indians,Jacobs Field,97,98
2002,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,116,116
2002,DET,DET,5,N,N,N,Detroit Tigers,Comerica Park,92,95
2002,FLO,FLA,4,N,N,N,Florida Marlins,Pro Player Stadium,97,98
2002,HOU,HOU,2,N,N,N,Houston Astros,Minute Maid Park,106,105
2002,KCA,KCR,4,N,N,N,Kansas City Royals,Kauffman Stadium,110,111
2002,LAN,LAD,3,N,N,N,Los Angeles Dodgers,Dodger Stadium,92,92
2002,MIL,MIL,6,N,N,N,Milwaukee Brewers,Miller Park,98,99
2002,MIN,MIN,1,Y,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,100,100
2002,MON,WSN,2,N,N,N,Montreal Expos,Stade Olympique,103,103
2002,NYA,NYY,1,Y,N,N,New York Yankees,Yankee Stadium II,100,99
2002,NYN,NYM,5,N,N,N,New York Mets,Shea Stadium,97,97
2002,OAK,OAK,1,Y,N,N,Oakland Athletics,Oakland Coliseum,98,97
2002,PHI,PHI,3,N,N,N,Philadelphia Phillies,Veterans Stadium,94,94
2002,PIT,PIT,4,N,N,N,Pittsburgh Pirates,PNC Park,102,103
2002,SDN,SDP,5,N,N,N,San Diego Padres,Qualcomm Stadium,90,91
2002,SEA,SEA,3,N,N,N,Seattle Mariners,Safeco Field,97,95
2002,SFN,SFG,2,N,Y,N,San Francisco Giants,PacBell Park,95,94
2002,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium II,98,97
2002,TBA,TBD,5,N,N,N,Tampa Bay Devil Rays,Tropicana Field,97,99
2002,TEX,TEX,4,N,N,N,Texas Rangers,The Ballpark at Arlington,106,107
2002,TOR,TOR,3,N,N,N,Toronto Blue Jays,Skydome,104,104
2003,ANA,ANA,3,N,N,N,Anaheim Angels,Edison International Field,98,97
2003,ARI,ARI,3,N,N,N,Arizona Diamondbacks,Bank One Ballpark,108,109
2003,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,101,100
2003,BAL,BAL,4,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,99,99
2003,BOS,BOS,2,N,Y,N,Boston Red Sox,Fenway Park II,105,103
2003,CHA,CHW,2,N,N,N,Chicago White Sox,U.S. Cellular Field,102,102
2003,CHN,CHC,1,Y,N,N,Chicago Cubs,Wrigley Field,101,101
2003,CIN,CIN,5,N,N,N,Cincinnati Reds,Great American Ball Park,95,96
2003,CLE,CLE,4,N,N,N,Cleveland Indians,Jacobs Field,96,97
2003,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,115,116
2003,DET,DET,5,N,N,N,Detroit Tigers,Comerica Park,93,95
2003,FLO,FLA,2,N,Y,Y,Florida Marlins,Pro Player Stadium,98,98
2003,HOU,HOU,2,N,N,N,Houston Astros,Minute Maid Park,103,102
2003,KCA,KCR,3,N,N,N,Kansas City Royals,Kauffman Stadium,107,108
2003,LAN,LAD,2,N,N,N,Los Angeles Dodgers,Dodger Stadium,94,94
2003,MIL,MIL,6,N,N,N,Milwaukee Brewers,Miller Park,98,100
2003,MIN,MIN,1,Y,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,101,100
2003,MON,WSN,4,N,N,N,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,105,105
2003,NYA,NYY,1,Y,N,N,New York Yankees,Yankee Stadium II,98,97
2003,NYN,NYM,5,N,N,N,New York Mets,Shea Stadium,97,98
2003,OAK,OAK,1,Y,N,N,Oakland Athletics,Oakland Coliseum,99,98
2003,PHI,PHI,3,N,N,N,Philadelphia Phillies,Veterans Stadium,93,93
2003,PIT,PIT,4,N,N,N,Pittsburgh Pirates,PNC Park,102,102
2003,SDN,SDP,5,N,N,N,San Diego Padres,Qualcomm Stadium,91,92
2003,SEA,SEA,2,N,N,N,Seattle Mariners,Safeco Field,95,95
2003,SFN,SFG,1,Y,N,N,San Francisco Giants,PacBell Park,99,98
2003,SLN,STL,3,N,N,N,St. Louis Cardinals,Busch Stadium II,97,96
2003,TBA,TBD,5,N,N,N,Tampa Bay Devil Rays,Tropicana Field,95,97
2003,TEX,TEX,4,N,N,N,Texas Rangers,The Ballpark at Arlington,111,111
2003,TOR,TOR,3,N,N,N,Toronto Blue Jays,Skydome,104,104
2004,ANA,ANA,1,Y,N,N,Anaheim Angels,Angels Stadium of Anaheim,97,97
2004,ARI,ARI,5,N,N,N,Arizona Diamondbacks,Bank One Ballpark,105,107
2004,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,101,100
2004,BAL,BAL,3,N,N,N,Baltimore Orioles,Oriole Park at Camden Yards,98,99
2004,BOS,BOS,2,N,Y,Y,Boston Red Sox,Fenway Park II,106,105
2004,CHA,CHW,2,N,N,N,Chicago White Sox,U.S. Cellular Field,102,102
2004,CHN,CHC,3,N,N,N,Chicago Cubs,Wrigley Field,103,102
2004,CIN,CIN,4,N,N,N,Cincinnati Reds,Great American Ball Park,98,99
2004,CLE,CLE,3,N,N,N,Cleveland Indians,Jacobs Field,94,94
2004,COL,COL,4,N,N,N,Colorado Rockies,Coors Field,113,114
2004,DET,DET,4,N,N,N,Detroit Tigers,Comerica Park,95,96
2004,FLO,FLA,3,N,N,N,Florida Marlins,Pro Player Stadium,95,95
2004,HOU,HOU,2,N,Y,N,Houston Astros,Minute Maid Park,102,101
2004,KCA,KCR,5,N,N,N,Kansas City Royals,Kauffman Stadium,102,103
2004,LAN,LAD,1,Y,N,N,Los Angeles Dodgers,Dodger Stadium,95,95
2004,MIL,MIL,6,N,N,N,Milwaukee Brewers,Miller Park,100,101
2004,MIN,MIN,1,Y,N,N,Minnesota Twins,Hubert H Humphrey Metrodome,103,102
2004,MON,WSN,5,N,N,N,Montreal Expos,Stade Olympique/Hiram Bithorn Stadium,105,105
2004,NYA,NYY,1,Y,N,N,New York Yankees,Yankee Stadium II,98,97
2004,NYN,NYM,4,N,N,N,New York Mets,Shea Stadium,99,99
2004,OAK,OAK,2,N,N,N,Oakland Athletics,Network Associates Coliseum,99,98
2004,PHI,PHI,2,N,N,N,Philadelphia Phillies,Citizens Bank Park,105,104
2004,PIT,PIT,5,N,N,N,Pittsburgh Pirates,PNC Park,99,100
2004,SDN,SDP,3,N,N,N,San Diego Padres,Petco Park,90,90
2004,SEA,SEA,4,N,N,N,Seattle Mariners,Safeco Field,97,98
2004,SFN,SFG,2,N,N,N,San Francisco Giants,SBC Park,101,101
2004,SLN,STL,1,Y,N,N,St. Louis Cardinals,Busch Stadium II,100,99
2004,TBA,TBD,4,N,N,N,Tampa Bay Devil Rays,Tropicana Field,96,98
2004,TEX,TEX,3,N,N,N,Texas Rangers,The Ballpark at Arlington,108,109
2004,TOR,TOR,5,N,N,N,Toronto Blue Jays,Skydome,104,104
2005,ARI,ARI,2,N,N,N,Arizona Diamondbacks,Bank One Ballpark,103,105
2005,ATL,ATL,1,Y,N,N,Atlanta Braves,Turner Field,101,100
